"year","state","D_pv","R_pv","D_pv_lag1","D_pv_lag2","party","mean_1_wk_poll_support","quarter","GDP_growth_quarterly","unemployment","state_abb","grant_year","total_grant","vep_turnout","turnout_lag1","turnout_lag2","incumbent","incumbent_party","dem_party_incumbent","cons_shift","prec_turns","sc_interact","InitialCOVI"
1996,"New Hampshire",49.57057735,39.56648953,38.91179509,36.33449864,"DEM",49.7356364285714,4,4.2,5.33333333333333,"NH",1996,540.7760109,"60.10",67,57.8,1,TRUE,1,1,10,10,-1.573
1996,"New Jersey",53.72029286,35.8631082,42.95395912,42.59814238,"DEM",49.7712454285714,4,4.2,5.33333333333333,"NJ",1996,1894.8641197,"56.90",62,57.1,1,TRUE,1,1,10,10,0.473
1996,"New Mexico",49.18320224,41.85611987,45.89884664,46.89357425,"DEM",47.9993871428571,4,4.2,5.33333333333333,"NM",1996,308.14468044,"49.50",55,53.4,1,TRUE,1,1,10,10,-0.278
1996,"New York",56.67893903,27.00220791,47.27630691,50.19497561,"DEM",55.062084,4,4.2,5.33333333333333,"NY",1996,2512.6884312,"52.90",57.8,54,1,TRUE,1,1,10,10,1.431
1996,"North Carolina",44.03553214,48.72941366,42.6533683,41.70631146,"DEM",43.7108828571429,4,4.2,5.33333333333333,"NC",1996,335.08518561,NA,NA,NA,1,TRUE,1,1,10,10,0.384
1996,"North Dakota",40.12784757,46.93875253,32.18350517,42.97200104,"DEM",37.0823901428571,4,4.2,5.33333333333333,"ND",1996,80.6254852,"57.10",68.1,66.2,1,TRUE,1,1,10,10,-1.905
1996,"Ohio",47.37574745,41.01687223,40.18128056,44.14684136,"DEM",47.3811095714286,4,4.2,5.33333333333333,"OH",1996,605.553878,"56.70",62.5,57.3,1,TRUE,1,1,10,10,0.495
1996,"Oklahoma",40.44913745,48.25629624,34.0247375,41.28165146,"DEM",40.0307408571429,4,4.2,5.33333333333333,"OK",1996,191.11641632,"51.40",63.5,53.1,1,TRUE,1,1,10,10,-0.367
1996,"Oregon",47.15197132,39.05992335,42.47885506,51.2781124,"DEM",48.9202702857143,4,4.2,5.33333333333333,"OR",1996,420.32947213,"60.60",69.9,62.3,1,TRUE,1,1,10,10,0.274
1996,"Pennsylvania",49.22612477,40.01435583,45.14616487,48.3867405,"DEM",48.8444425714286,4,4.2,5.33333333333333,"PA",1996,938.7057393,NA,NA,NA,1,TRUE,1,1,10,10,0.907
1996,"Rhode Island",59.71858848,26.82480583,47.04796356,55.63785459,"DEM",54.5600101428571,4,4.2,5.33333333333333,"RI",1996,1511.8294902,NA,NA,57.6,1,TRUE,1,1,10,10,1.065
1996,"South Carolina",44.00625292,49.84767628,42.76254117,37.58119855,"DEM",40.9291185714286,4,4.2,5.33333333333333,"SC",1996,374.09058731,"44.10",47.3,42.5,1,TRUE,1,1,10,10,0.506
1996,"South Dakota",43.0271195,46.48885513,37.14097081,46.50612957,"DEM",41.0267088571429,4,4.2,5.33333333333333,"SD",1996,65.46399221,"62.20",NA,NA,1,TRUE,1,1,10,10,-0.154
1996,"Tennessee",47.99871179,45.59039758,47.08479309,41.5458518,"DEM",45.755475,4,4.2,5.33333333333333,"TN",1996,269.91906662,NA,NA,NA,1,TRUE,1,1,10,10,-0.558
1996,"Texas",43.83177194,48.75874165,37.07845833,43.34936922,"DEM",40.312559,4,4.2,5.33333333333333,"TX",1996,306.85886438,NA,NA,NA,1,TRUE,1,1,10,10,-0.317
1996,"Utah",33.29677643,54.3712789,24.65450176,32.04643528,"DEM",33.7700938571429,4,4.2,5.33333333333333,"UT",1996,274.84831451,"52.10",67.5,63.4,1,TRUE,1,1,10,10,0.354
1996,"Vermont",53.35443356,31.09007967,46.11375176,47.57980997,"DEM",52.3620065714286,4,4.2,5.33333333333333,"VT",1996,254.97336823,"60.00",69.7,66.7,1,TRUE,1,1,10,10,-0.289
1996,"Virginia",45.14777116,47.10461872,40.5860744,39.23140487,"DEM",43.2572165714286,4,4.2,5.33333333333333,"VA",1996,161.05650085,"51.30",NA,NA,1,TRUE,1,1,10,10,0.862
1996,"Washington",49.84047205,37.30136651,43.41022004,50.0476879,"DEM",47.5157248571429,4,4.2,5.33333333333333,"WA",1996,690.8001809,"59.90",65,58.6,1,TRUE,1,1,10,10,0.907
1996,"West Virginia",51.5055958,36.75743449,48.41482162,52.19811085,"DEM",50.8886008571429,4,4.2,5.33333333333333,"WV",1996,231.25755106,"47.10",NA,NA,1,TRUE,1,1,10,10,0.907
1996,"Wisconsin",48.81095216,38.47741226,41.13155574,51.41403025,"DEM",49.7536801428571,4,4.2,5.33333333333333,"WI",1996,318.38688139,NA,NA,NA,1,TRUE,1,1,10,10,-1.349
1996,"Wyoming",36.83586125,49.81211981,34.09977787,38.01337857,"DEM",37.6024635714286,4,4.2,5.33333333333333,"WY",1996,121.19756791,"62.50",62.8,59.2,1,TRUE,1,1,10,10,-1.761
2000,"Alabama",41.56650295,56.48375535,43.1560877,40.8800635,"DEM",35.8934787142857,4,2.4,3.9,"AL",2000,344.47707823,NA,NA,NA,0,TRUE,1,1,7,7,0.102
2000,"Alaska",27.66633982,58.62095532,33.26711365,30.28711132,"DEM",25.6306134285714,4,2.4,3.9,"AK",2000,292.58233826,"68.70",60.7,67.1,0,TRUE,1,1,7,7,-0.269
2000,"Arizona",44.73458502,51.02113816,46.51706595,36.5204526,"DEM",39.5673081428571,4,2.4,3.9,"AZ",2000,1453.8648842,"46.40",46.5,56.7,0,TRUE,1,1,7,7,0.065
2000,"Arkansas",45.86425626,51.3071977,53.73644915,53.20795285,"DEM",43.3564161428571,4,2.4,3.9,"AR",2000,183.08418638,NA,NA,NA,0,TRUE,1,1,7,7,0.657
2000,"California",53.44973683,41.65149681,51.09886562,46.00658784,"DEM",46.2532764285714,4,2.4,3.9,"CA",2000,3319.3186924,"56.60",55,61.6,0,TRUE,1,1,7,7,0.427
2000,"Colorado",42.39350901,50.75021477,44.42649841,40.12802865,"DEM",37.3567511428571,4,2.4,3.9,"CO",2000,273.3883776,NA,NA,64,0,TRUE,1,1,7,7,-0.02
2000,"Connecticut",55.90962813,38.44360323,52.83158147,42.21857296,"DEM",46.3417301428571,4,2.4,3.9,"CT",2000,2662.798346,"62.50",60.4,69.8,0,TRUE,1,1,7,7,0.466
2000,"Delaware",54.97772716,41.91628833,51.82784978,43.52392791,"DEM",46.1847267142857,4,2.4,3.9,"DE",2000,1390.3850335,NA,52.5,58.3,0,TRUE,1,1,7,7,0.544
2000,"Florida",48.8378212,48.84682657,48.0255712,38.99012156,"DEM",45.8418021428571,4,2.4,3.9,"FL",2000,879.725719,"57.50",53.3,57.2,0,TRUE,1,1,7,7,-0.381
2000,"Georgia",43.21099966,54.95956965,45.84146585,43.46868534,"DEM",39.5763082857143,4,2.4,3.9,"GA",2000,224.16268755,"47.60",45.8,NA,0,TRUE,1,1,7,7,-0.479
2000,"Hawaii",55.79166791,37.4628687,56.92880151,48.09275779,"DEM",51.1613297142857,4,2.4,3.9,"HI",2000,1607.3972614,"44.60",45.1,48.2,0,TRUE,1,1,7,7,-0.963
2000,"Idaho",27.63812884,67.17043948,33.64638985,28.41921205,"DEM",27.6721588571429,4,2.4,3.9,"ID",2000,131.75280812,"58.90",61.6,66.9,0,TRUE,1,1,7,7,-1.733
2000,"Illinois",54.59652121,42.58487997,54.31527783,48.57967782,"DEM",44.7162518571429,4,2.4,3.9,"IL",2000,552.4741815,"58.50",53.8,63.6,0,TRUE,1,1,7,7,0.427
2000,"Indiana",41.01210293,56.6468816,41.55713765,36.79390564,"DEM",32.9222491428571,4,2.4,3.9,"IN",2000,265.45110618,"50.80",51,56.4,0,TRUE,1,1,7,7,0.703
2000,"Iowa",47.19191558,46.88563822,50.26096469,43.28583862,"DEM",43.2569128571429,4,2.4,3.9,"IA",2000,133.39009103,NA,59.7,66.1,0,TRUE,1,1,7,7,-0.005
2000,"Kansas",37.23839226,58.04166325,36.0847994,33.73849414,"DEM",31.6012697142857,4,2.4,3.9,"KS",2000,104.37108214,"56.70",57.8,64.1,0,TRUE,1,1,7,7,-0.343
2000,"Kentucky",41.37818259,56.50648336,45.84217849,44.55114207,"DEM",40.4984808571429,4,2.4,3.9,"KY",2000,190.72380163,"53.10",49.3,NA,0,TRUE,1,1,7,7,0.314
2000,"Louisiana",44.87533245,52.55106317,52.00999575,45.58453914,"DEM",39.2162801428571,4,2.4,3.9,"LA",2000,423.92170023,"56.70",58.4,60,0,TRUE,1,1,7,7,0.81
2000,"Maine",49.08601647,43.97185099,51.62395589,38.7667973,"DEM",42.1305831428571,4,2.4,3.9,"ME",2000,568.5691075,NA,NA,NA,0,TRUE,1,1,7,7,-1.414
2000,"Maryland",56.48830838,40.18478066,54.25477435,49.81260519,"DEM",49.8501025714286,4,2.4,3.9,"MD",2000,1294.7822665,"55.80",50.8,58.1,0,TRUE,1,1,7,7,0.318
2000,"Massachusetts",59.12612602,32.13290299,61.47209871,47.54141093,"DEM",54.0456294285714,4,2.4,3.9,"MA",2000,3520.3926511,"60.60",59.3,64.9,0,TRUE,1,1,7,7,0.182
2000,"Michigan",51.27979887,46.14621473,51.69482057,43.77368748,"DEM",43.977295,4,2.4,3.9,"MI",2000,597.0486449,"60.50",56.3,64,0,TRUE,1,1,7,7,0.816
2000,"Minnesota",47.90557206,45.50235065,51.10075658,43.48465128,"DEM",42.9329398571429,4,2.4,3.9,"MN",2000,272.25522793,"70.10",66.6,73.9,0,TRUE,1,1,7,7,-1.094
2000,"Mississippi",40.69810015,57.6195151,44.08110022,40.76806414,"DEM",38.1189751428571,4,2.4,3.9,"MS",2000,206.27190772,NA,NA,54.3,0,TRUE,1,1,7,7,0.731
2000,"Missouri",47.08427335,50.42281596,47.53957828,44.07168576,"DEM",43.7020658571429,4,2.4,3.9,"MO",2000,247.08757411,NA,NA,NA,0,TRUE,1,1,7,7,0.761
2000,"Montana",33.36512679,58.43946022,41.25006448,37.63112452,"DEM",32.3463598571429,4,2.4,3.9,"MT",2000,114.52595042,"62.60",64.7,70.4,0,TRUE,1,1,7,7,-0.604
2000,"Nebraska",33.25303901,62.24536203,34.95065802,29.40345416,"DEM",31.2721544285714,4,2.4,3.9,"NE",2000,90.19639857,"57.80",57.8,64.8,0,TRUE,1,1,7,7,-0.121
2000,"Nevada",45.94126276,49.48508925,43.93349688,37.35755,"DEM",41.5650875714286,4,2.4,3.9,"NV",2000,365.03718712,"45.60",41.2,54.6,0,TRUE,1,1,7,7,0.007
2000,"New Hampshire",46.80317916,48.07030985,49.57057735,38.91179509,"DEM",40.8520015714286,4,2.4,3.9,"NH",2000,611.0802824,"65.00",60.1,67,0,TRUE,1,1,7,7,-1.222
2000,"New Jersey",56.12560892,40.29124386,53.72029286,42.95395912,"DEM",46.225233,4,2.4,3.9,"NJ",2000,1959.501993,"58.80",56.9,62,0,TRUE,1,1,7,7,0.427
2000,"New Mexico",47.90855405,47.8474119,49.18320224,45.89884664,"DEM",42.1963014285714,4,2.4,3.9,"NM",2000,375.03044854,"49.90",49.5,55,0,TRUE,1,1,7,7,-0.048
2000,"New York",56.63927048,32.44981656,56.67893903,47.27630691,"DEM",52.5832695714286,4,2.4,3.9,"NY",2000,2710.1069522,"56.20",52.9,57.8,0,TRUE,1,1,7,7,0.85
2000,"North Carolina",43.14567117,55.95775629,44.03553214,42.6533683,"DEM",40.4484925714286,4,2.4,3.9,"NC",2000,405.45824117,"52.50",NA,NA,0,TRUE,1,1,7,7,0.318
2000,"North Dakota",33.0553397,60.65858126,40.12784757,32.18350517,"DEM",34.491855,4,2.4,3.9,"ND",2000,103.07396413,"61.10",57.1,68.1,0,TRUE,1,1,7,7,-2.225
2000,"Ohio",46.44042809,49.98647384,47.37574745,40.18128056,"DEM",41.514454,4,2.4,3.9,"OH",2000,638.3416119,"57.80",56.7,62.5,0,TRUE,1,1,7,7,0.454
2000,"Oklahoma",38.42690457,60.30785211,40.44913745,34.0247375,"DEM",36.061283,4,2.4,3.9,"OK",2000,224.43619814,NA,51.4,63.5,0,TRUE,1,1,7,7,-0.156
2000,"Oregon",46.95994002,46.51892174,47.15197132,42.47885506,"DEM",41.3481941428571,4,2.4,3.9,"OR",2000,486.8050755,"65.90",60.6,69.9,0,TRUE,1,1,7,7,0.235
2000,"Pennsylvania",50.60817131,46.43813293,49.22612477,45.14616487,"DEM",44.394596,4,2.4,3.9,"PA",2000,1042.9720926,NA,NA,NA,0,TRUE,1,1,7,7,0.816
2000,"Rhode Island",60.98770019,31.91179921,59.71858848,47.04796356,"DEM",51.5269198571429,4,2.4,3.9,"RI",2000,1643.865061,"54.70",NA,NA,0,TRUE,1,1,7,7,0.858
2000,"South Carolina",40.90152337,56.86038462,44.00625292,42.76254117,"DEM",38.9721931428571,4,2.4,3.9,"SC",2000,430.95276603,"48.70",44.1,47.3,0,TRUE,1,1,7,7,0.694
2000,"South Dakota",37.56422539,60.29677268,43.0271195,37.14097081,"DEM",33.5442567142857,4,2.4,3.9,"SD",2000,79.09122087,"58.70",62.2,NA,0,TRUE,1,1,7,7,-0.039
2000,"Tennessee",47.28489472,51.14915318,47.99871179,47.08479309,"DEM",45.1010997142857,4,2.4,3.9,"TN",2000,321.97767805,"50.50",NA,NA,0,TRUE,1,1,7,7,0.253
2000,"Texas",37.98195809,59.29859947,43.83177194,37.07845833,"DEM",28.1514721428571,4,2.4,3.9,"TX",2000,343.95583569,"49.20",NA,NA,0,TRUE,1,1,7,7,0.332
2000,"Utah",26.34472218,66.83014295,33.29677643,24.65450176,"DEM",26.1592875714286,4,2.4,3.9,"UT",2000,319.63790103,"54.80",52.1,67.5,0,TRUE,1,1,7,7,0.218
2000,"Vermont",50.63470922,40.6971608,53.35443356,46.11375176,"DEM",46.8454177142857,4,2.4,3.9,"VT",2000,311.19409605,"64.70",60,69.7,0,TRUE,1,1,7,7,-0.873
2000,"Virginia",44.43561054,52.47372919,45.14777116,40.5860744,"DEM",41.0049484285714,4,2.4,3.9,"VA",2000,184.41011111,"55.00",51.3,NA,0,TRUE,1,1,7,7,0.761
2000,"Washington",50.15821532,44.57864795,49.84047205,43.41022004,"DEM",45.2931524285714,4,2.4,3.9,"WA",2000,771.2399901,"61.40",59.9,65,0,TRUE,1,1,7,7,0.816
2000,"West Virginia",45.59266437,51.91521993,51.5055958,48.41482162,"DEM",40.0890418571429,4,2.4,3.9,"WV",2000,238.14183131,NA,47.1,NA,0,TRUE,1,1,7,7,0.816
2000,"Wisconsin",47.83281966,47.61316351,48.81095216,41.13155574,"DEM",43.5118101428571,4,2.4,3.9,"WI",2000,355.13265531,NA,NA,NA,0,TRUE,1,1,7,7,-1.414
2000,"Wyoming",28.29838204,69.22274314,36.83586125,34.09977787,"DEM",29.6616772857143,4,2.4,3.9,"WY",2000,140.75519623,"61.40",62.5,62.8,0,TRUE,1,1,7,7,-1.776
2004,"Alabama",36.84440232,62.46068976,41.56650295,43.1560877,"DEM",33.9857635714286,4,4.1,5.43333333333333,"AL",2004,430.66871749,"57.40",NA,NA,0,FALSE,0,0,7,0,0.295
2004,"Alaska",35.51686191,61.06532991,27.66633982,33.26711365,"DEM",31.1415102857143,4,4.1,5.43333333333333,"AK",2004,478.2784341,"69.60",68.7,60.7,0,FALSE,0,0,7,0,0.072
2004,"Arizona",44.39683293,54.86943409,44.73458502,46.51706595,"DEM",42.3773662857143,4,4.1,5.43333333333333,"AZ",2004,2101.4066539,"54.80",46.4,46.5,0,FALSE,0,0,7,0,-0.121
2004,"Arkansas",44.54763045,54.30595908,45.86425626,53.73644915,"DEM",45.7479712857143,4,4.1,5.43333333333333,"AR",2004,259.28398042,"54.40",NA,NA,0,FALSE,0,0,7,0,0.237
2004,"California",54.30555753,44.35769598,53.44973683,51.09886562,"DEM",52.0645738571429,4,4.1,5.43333333333333,"CA",2004,3898.6084735,"59.60",56.6,55,0,FALSE,0,0,7,0,0.062
2004,"Colorado",47.03784225,51.71109535,42.39350901,44.42649841,"DEM",45.1230224285714,4,4.1,5.43333333333333,"CO",2004,350.55037946,"67.30",NA,NA,0,FALSE,0,0,7,0,-0.137
2004,"Connecticut",54.31370897,43.94727791,55.90962813,52.83158147,"DEM",50.9729031428571,4,4.1,5.43333333333333,"CT",2004,2998.5826163,"66.20",62.5,60.4,0,FALSE,0,0,7,0,-0.051
2004,"Delaware",53.3468376,45.75281857,54.97772716,51.82784978,"DEM",47.7070011428571,4,4.1,5.43333333333333,"DE",2004,1702.1951828,"64.50",NA,52.5,0,FALSE,0,0,7,0,0.546
2004,"Florida",47.09111003,52.09751623,48.8378212,48.0255712,"DEM",46.521151,4,4.1,5.43333333333333,"FL",2004,1152.4385504,"64.70",57.5,53.3,0,FALSE,0,0,7,0,-0.099
2004,"Georgia",41.37494605,57.97475677,43.21099966,45.84146585,"DEM",40.0029074285714,4,4.1,5.43333333333333,"GA",2004,292.60476485,"56.40",47.6,45.8,0,FALSE,0,0,7,0,-0.183
2004,"Hawaii",54.00955216,45.26459571,55.79166791,56.92880151,"DEM",45.7862432857143,4,4.1,5.43333333333333,"HI",2004,1662.4275358,"48.50",44.6,45.1,0,FALSE,0,0,7,0,-0.132
2004,"Idaho",30.26491704,68.39094482,27.63812884,33.64638985,"DEM",27.8395492857143,4,4.1,5.43333333333333,"ID",2004,182.82900209,"64.80",58.9,61.6,0,FALSE,0,0,7,0,-1.916
2004,"Illinois",54.82316021,44.47862683,54.59652121,54.31527783,"DEM",50.8906631428571,4,4.1,5.43333333333333,"IL",2004,661.2419648,"62.40",58.5,53.8,0,FALSE,0,0,7,0,0.098
2004,"Indiana",39.26297467,59.94476504,41.01210293,41.55713765,"DEM",35.4610364285714,4,4.1,5.43333333333333,"IN",2004,339.33645032,"55.80",50.8,51,0,FALSE,0,0,7,0,0.478
2004,"Iowa",49.23313168,49.90065751,47.19191558,50.26096469,"DEM",45.4061871428571,4,4.1,5.43333333333333,"IA",2004,174.08254598,"70.60",NA,59.7,0,FALSE,0,0,7,0,-0.131
2004,"Kansas",36.62309431,62.00398062,37.23839226,36.0847994,"DEM",35.2064064285714,4,4.1,5.43333333333333,"KS",2004,136.49455336,"62.90",56.7,57.8,0,FALSE,0,0,7,0,-0.257
2004,"Kentucky",39.68707298,59.54951383,41.37818259,45.84217849,"DEM",38.2965724285714,4,4.1,5.43333333333333,"KY",2004,237.98009364,"59.40",53.1,49.3,0,FALSE,0,0,7,0,0.552
2004,"Louisiana",42.2158647,56.72202134,44.87533245,52.00999575,"DEM",36.0059281428571,4,4.1,5.43333333333333,"LA",2004,522.5875525,"61.50",56.7,58.4,0,FALSE,0,0,7,0,0.87
2004,"Maine",53.57285569,44.57645744,49.08601647,51.62395589,"DEM",48.3058148571429,4,4.1,5.43333333333333,"ME",2004,689.2413244,"74.90",NA,NA,0,FALSE,0,0,7,0,-1.509
2004,"Maryland",55.97146761,42.97821778,56.48830838,54.25477435,"DEM",52.9780342857143,4,4.1,5.43333333333333,"MD",2004,1653.1912,"63.10",55.8,50.8,0,FALSE,0,0,7,0,0.26
2004,"Massachusetts",61.6166602,36.58840187,59.12612602,61.47209871,"DEM",57.6660514285714,4,4.1,5.43333333333333,"MA",2004,4177.206837,"64.60",60.6,59.3,0,FALSE,0,0,7,0,0.227
2004,"Michigan",51.23070673,47.81205856,51.27979887,51.69482057,"DEM",48.9855864285714,4,4.1,5.43333333333333,"MI",2004,702.6444287,"67.10",60.5,56.3,0,FALSE,0,0,7,0,0.483
2004,"Minnesota",51.08968469,47.61353379,47.90557206,51.10075658,"DEM",47.4912748571429,4,4.1,5.43333333333333,"MN",2004,340.57910841,"78.80",70.1,66.6,0,FALSE,0,0,7,0,-0.857
2004,"Mississippi",40.16111259,59.01437415,40.69810015,44.08110022,"DEM",37.824542,4,4.1,5.43333333333333,"MS",2004,273.79061434,NA,NA,NA,0,FALSE,0,0,7,0,0.904
2004,"Missouri",46.10044652,53.29619194,47.08427335,47.53957828,"DEM",45.0941182857143,4,4.1,5.43333333333333,"MO",2004,328.72033624,"66.10",NA,NA,0,FALSE,0,0,7,0,0.832
2004,"Montana",38.56502839,59.06814317,33.36512679,41.25006448,"DEM",33.6962701428571,4,4.1,5.43333333333333,"MT",2004,146.1179528,"65.20",62.6,64.7,0,FALSE,0,0,7,0,0.257
2004,"Nebraska",32.68216082,65.8986412,33.25303901,34.95065802,"DEM",31.5206081428571,4,4.1,5.43333333333333,"NE",2004,116.81013019,"64.10",57.8,57.8,0,FALSE,0,0,7,0,-0.009
2004,"Nevada",47.87804052,50.46969155,45.94126276,43.93349688,"DEM",44.539043,4,4.1,5.43333333333333,"NV",2004,497.5818234,"55.40",45.6,41.2,0,FALSE,0,0,7,0,0.266
2004,"New Hampshire",50.20161082,48.83434298,46.80317916,49.57057735,"DEM",48.165696,4,4.1,5.43333333333333,"NH",2004,776.2635972,"71.50",65,60.1,0,FALSE,0,0,7,0,-1.208
2004,"New Jersey",52.92340901,46.23881168,56.12560892,53.72029286,"DEM",49.2069268571429,4,4.1,5.43333333333333,"NJ",2004,2280.5143749,"64.20",58.8,56.9,0,FALSE,0,0,7,0,0.103
2004,"New Mexico",49.04667964,49.83842476,47.90855405,49.18320224,"DEM",45.6600444285714,4,4.1,5.43333333333333,"NM",2004,498.2354655,"60.40",49.9,49.5,0,FALSE,0,0,7,0,0.2
2004,"New York",56.13058127,37.68652999,56.63927048,56.67893903,"DEM",54.0163077142857,4,4.1,5.43333333333333,"NY",2004,3479.8293391,"58.50",56.2,52.9,0,FALSE,0,0,7,0,0.654
2004,"North Carolina",43.58314622,56.01719734,43.14567117,44.03553214,"DEM",43.1730014285714,4,4.1,5.43333333333333,"NC",2004,510.7707756,"58.70",52.5,NA,0,FALSE,0,0,7,0,-0.32
2004,"North Dakota",35.49881247,62.86133496,33.0553397,40.12784757,"DEM",33.7785457142857,4,4.1,5.43333333333333,"ND",2004,123.37395871,"65.50",61.1,57.1,0,FALSE,0,0,7,0,-2.721
2004,"Ohio",48.70668524,50.81402434,46.44042809,47.37574745,"DEM",47.3571522857143,4,4.1,5.43333333333333,"OH",2004,787.5144122,"67.90",57.8,56.7,0,FALSE,0,0,7,0,0.557
2004,"Oklahoma",34.42959834,65.57040166,38.42690457,40.44913745,"DEM",32.3770905714286,4,4.1,5.43333333333333,"OK",2004,297.87898538,NA,NA,51.4,0,FALSE,0,0,7,0,0.101
2004,"Oregon",51.34866304,47.19291674,46.95994002,47.15197132,"DEM",50.6703591428571,4,4.1,5.43333333333333,"OR",2004,613.7993988,"72.60",65.9,60.6,0,FALSE,0,0,7,0,-0.809
2004,"Pennsylvania",50.92380914,48.42366615,50.60817131,49.22612477,"DEM",49.1723585714286,4,4.1,5.43333333333333,"PA",2004,1229.5111724,NA,NA,NA,0,FALSE,0,0,7,0,0.483
2004,"Rhode Island",59.42342623,38.67143713,60.98770019,59.71858848,"DEM",54.9479321428571,4,4.1,5.43333333333333,"RI",2004,1960.8130422,"58.90",54.7,NA,0,FALSE,0,0,7,0,0.847
2004,"South Carolina",40.90183594,57.98194968,40.90152337,44.00625292,"DEM",39.2103377142857,4,4.1,5.43333333333333,"SC",2004,559.5023009,"53.20",48.7,44.1,0,FALSE,0,0,7,0,0.926
2004,"South Dakota",38.44364592,59.91113172,37.56422539,43.0271195,"DEM",37.6794767142857,4,4.1,5.43333333333333,"SD",2004,104.10079384,"69.40",58.7,62.2,0,FALSE,0,0,7,0,-0.184
2004,"Tennessee",42.52529111,56.79908949,47.28489472,47.99871179,"DEM",41.3336521428571,4,4.1,5.43333333333333,"TN",2004,417.67548061,"56.80",50.5,NA,0,FALSE,0,0,7,0,0.644
2004,"Texas",38.22426046,61.08582277,37.98195809,43.83177194,"DEM",35.5295967142857,4,4.1,5.43333333333333,"TX",2004,443.499033,NA,49.2,NA,0,FALSE,0,0,7,0,0.607
2004,"Utah",25.99564151,71.53594785,26.34472218,33.29677643,"DEM",24.3676488571429,4,4.1,5.43333333333333,"UT",2004,402.11925817,"59.80",54.8,52.1,0,FALSE,0,0,7,0,0.546
2004,"Vermont",58.93746258,38.80131536,50.63470922,53.35443356,"DEM",49.3810758571429,4,4.1,5.43333333333333,"VT",2004,406.35032135,"66.70",64.7,60,0,FALSE,0,0,7,0,-0.237
2004,"Virginia",45.5259176,53.73195657,44.43561054,45.14777116,"DEM",43.7153004285714,4,4.1,5.43333333333333,"VA",2004,249.99928241,"61.10",55,51.3,0,FALSE,0,0,7,0,0.843
2004,"Washington",52.82114831,45.64028199,50.15821532,49.84047205,"DEM",51.5797337142857,4,4.1,5.43333333333333,"WA",2004,975.9752927,"67.50",61.4,59.9,0,FALSE,0,0,7,0,0.403
2004,"West Virginia",43.2051411,56.07071787,45.59266437,51.5055958,"DEM",44.8154395714286,4,4.1,5.43333333333333,"WV",2004,280.65254572,"55.10",NA,47.1,0,FALSE,0,0,7,0,0.227
2004,"Wisconsin",49.69971708,49.31987146,47.83281966,48.81095216,"DEM",46.5647448571429,4,4.1,5.43333333333333,"WI",2004,451.9610717,"75.30",NA,NA,0,FALSE,0,0,7,0,-1.19
2008,"Alabama",38.74043429,60.31691303,36.84440232,41.56650295,"DEM",34.4062508571429,4,-8.5,6.86666666666667,"AL",2008,453.3045126,"61.00",57.4,NA,0,FALSE,0,1,8,8,0.084
2008,"Alaska",37.8893736,59.42451954,35.51686191,27.66633982,"DEM",39.1860204285714,4,-8.5,6.86666666666667,"AK",2008,446.51398521,"68.30",69.6,68.7,0,FALSE,0,1,8,8,0.315
2008,"Arizona",45.11525087,53.63524782,44.39683293,44.73458502,"DEM",43.879909,4,-8.5,6.86666666666667,"AZ",2008,2520.1503524,"57.40",54.8,46.4,0,FALSE,0,1,8,8,0.305
2008,"Arkansas",38.86465977,58.7159045,44.54763045,45.86425626,"DEM",38.9655394285714,4,-8.5,6.86666666666667,"AR",2008,265.25176388,"52.90",54.4,NA,0,FALSE,0,1,8,8,0.73
2008,"California",61.01263835,36.95485883,54.30555753,53.44973683,"DEM",56.9875995714286,4,-8.5,6.86666666666667,"CA",2008,4404.5997799,"61.70",59.6,56.6,0,FALSE,0,1,8,8,-0.121
2008,"Colorado",53.66023684,44.70752211,47.03784225,42.39350901,"DEM",50.3611044285714,4,-8.5,6.86666666666667,"CO",2008,377.63834083,"71.60",67.3,NA,0,FALSE,0,1,8,8,0.085
2008,"Connecticut",60.58882968,38.22146331,54.31370897,55.90962813,"DEM",54.5394818571429,4,-8.5,6.86666666666667,"CT",2008,3073.2000773,NA,66.2,62.5,0,FALSE,0,1,8,8,0.015
2008,"Delaware",61.94266898,36.94703355,53.3468376,54.97772716,"DEM",56.8911958571429,4,-8.5,6.86666666666667,"DE",2008,1829.1063324,"65.80",64.5,NA,0,FALSE,0,1,8,8,0.495
2008,"Florida",51.03330527,48.21531917,47.09111003,48.8378212,"DEM",47.8864891428571,4,-8.5,6.86666666666667,"FL",2008,1326.3098154,"66.60",64.7,57.5,0,FALSE,0,1,8,8,0.085
2008,"Georgia",46.9901791,52.20451799,41.37494605,43.21099966,"DEM",44.7235071428571,4,-8.5,6.86666666666667,"GA",2008,319.49816418,"62.70",56.4,47.6,0,FALSE,0,1,8,8,0.098
2008,"Hawaii",71.45291012,26.43620194,54.00955216,55.79166791,"DEM",63.9252561428571,4,-8.5,6.86666666666667,"HI",2008,1828.5705074,"49.00",48.5,44.6,0,FALSE,0,1,8,8,-0.05
2008,"Idaho",36.09098763,61.51709147,30.26491704,27.63812884,"DEM",30.6443915714286,4,-8.5,6.86666666666667,"ID",2008,192.25571748,"64.80",64.8,58.9,0,FALSE,0,1,8,8,-1.594
2008,"Illinois",61.91811452,36.78092254,54.82316021,54.59652121,"DEM",56.2900924285714,4,-8.5,6.86666666666667,"IL",2008,715.8057667,"64.30",62.4,58.5,0,FALSE,0,1,8,8,0.04
